ms;zeit;epoch;rpm;zuendung_grad;map_kpa;temp_c;spannung_v;spule_a;rx
2260343;2026-05-22 17:38:17;1779464297;2950;33,6;46;69;13,9;2,9;21816
2260876;2026-05-22 17:38:18;1779464298;3000;33,6;46;69;13,9;2,9;21829
2261498;2026-05-22 17:38:18;1779464298;2950;33,6;46;69;13,9;2,9;21843
2262037;2026-05-22 17:38:19;1779464299;2950;33,6;46;69;13,9;2,9;21857
2262604;2026-05-22 17:38:19;1779464299;3000;30,0;65;69;13,9;2,9;21871
2263218;2026-05-22 17:38:20;1779464300;3050;26,6;84;69;13,9;2,9;21886
2263754;2026-05-22 17:38:21;1779464301;3100;27,2;83;69;13,9;2,9;21900
2264288;2026-05-22 17:38:21;1779464301;3100;27,2;84;69;13,9;2,9;21914
2264896;2026-05-22 17:38:22;1779464302;3100;27,2;83;69;13,9;2,9;21928
2265437;2026-05-22 17:38:22;1779464302;3100;27,2;84;69;13,9;2,9;21942
2265968;2026-05-22 17:38:23;1779464303;3100;27,2;84;69;13,9;2,9;21957
2266502;2026-05-22 17:38:23;1779464303;3150;27,2;84;69;13,9;2,9;21971
2267090;2026-05-22 17:38:24;1779464304;3150;27,8;84;69;13,9;2,9;21984
2267609;2026-05-22 17:38:24;1779464304;3150;27,8;84;69;13,9;2,9;22000
2268144;2026-05-22 17:38:25;1779464305;3150;27,8;84;69;13,9;2,9;22013
2268654;2026-05-22 17:38:25;1779464305;3150;27,8;84;69;13,9;2,9;22027
2269199;2026-05-22 17:38:26;1779464306;3150;27,2;84;69;13,9;2,9;22040
2269762;2026-05-22 17:38:27;1779464307;3150;27,8;84;69;13,9;2,9;22056
2270376;2026-05-22 17:38:27;1779464307;3150;27,8;84;69;13,9;2,9;22071
2270912;2026-05-22 17:38:28;1779464308;3150;27,8;84;70;13,9;2,9;22085
2271447;2026-05-22 17:38:28;1779464308;3150;27,8;84;69;13,9;2,9;22097
2272057;2026-05-22 17:38:29;1779464309;3150;27,2;84;70;13,9;2,9;22115
2272590;2026-05-22 17:38:29;1779464309;3200;27,2;84;70;13,9;2,9;22126
2273125;2026-05-22 17:38:30;1779464310;3150;27,8;84;70;13,9;2,9;22143
2273700;2026-05-22 17:38:30;1779464310;3150;27,8;84;70;13,9;2,9;22157
2274260;2026-05-22 17:38:31;1779464311;3150;27,8;84;70;13,9;2,9;22171
2274793;2026-05-22 17:38:32;1779464312;3150;27,2;84;70;13,9;2,9;22184
2275375;2026-05-22 17:38:32;1779464312;3150;27,8;84;70;13,9;2,9;22201
2275917;2026-05-22 17:38:33;1779464313;3150;27,8;84;70;13,9;2,9;22214
2276432;2026-05-22 17:38:33;1779464313;3150;27,2;84;70;13,9;2,9;22227
2277058;2026-05-22 17:38:34;1779464314;3150;27,8;84;70;13,9;2,9;22244
2277593;2026-05-22 17:38:34;1779464314;3150;27,8;84;70;13,9;2,9;22258
2278133;2026-05-22 17:38:35;1779464315;3150;27,8;84;70;13,9;2,9;22272
2278820;2026-05-22 17:38:36;1779464316;3200;27,8;84;70;13,9;2,9;22289
2279365;2026-05-22 17:38:36;1779464316;3200;28,4;84;70;13,9;2,9;22305
2279899;2026-05-22 17:38:37;1779464317;3200;28,4;84;70;13,9;2,9;22318
2280499;2026-05-22 17:38:37;1779464317;3250;28,4;84;70;13,9;2,9;22334
2281035;2026-05-22 17:38:38;1779464318;3200;28,4;84;70;13,9;2,9;22348
2281599;2026-05-22 17:38:38;1779464318;3250;28,4;84;70;13,9;2,9;22363
2282178;2026-05-22 17:38:39;1779464319;3250;28,4;84;70;13,9;2,9;22378
2282716;2026-05-22 17:38:39;1779464319;3250;28,8;76;70;14,1;2,9;22393
2283250;2026-05-22 17:38:40;1779464320;3150;31,6;65;70;14,1;2,9;22407
2283895;2026-05-22 17:38:41;1779464321;3150;34,8;49;70;14,1;2,9;22423
2284429;2026-05-22 17:38:41;1779464321;3100;36,2;40;70;13,9;2,9;22437
2284964;2026-05-22 17:38:42;1779464322;3100;35,8;36;70;13,9;2,9;22451
2285579;2026-05-22 17:38:42;1779464322;3100;35,8;36;70;13,9;2,9;22465
2286154;2026-05-22 17:38:43;1779464323;3050;35,8;36;70;13,9;2,9;22480
2286689;2026-05-22 17:38:43;1779464323;3050;35,8;36;70;13,9;2,9;22494
2287338;2026-05-22 17:38:44;1779464324;3000;34,0;43;70;13,9;2,9;22509
2287872;2026-05-22 17:38:45;1779464325;3000;33,0;53;70;13,9;2,9;22523
2288437;2026-05-22 17:38:45;1779464325;2950;30,4;53;70;13,9;2,9;22536
2289018;2026-05-22 17:38:46;1779464326;2950;31,4;56;70;13,9;2,9;22550
2289566;2026-05-22 17:38:46;1779464326;2900;29,8;61;70;13,9;2,9;22564
2290104;2026-05-22 17:38:47;1779464327;2900;29,8;61;70;13,9;2,9;22577
2290734;2026-05-22 17:38:48;1779464328;2900;29,0;65;70;13,9;2,9;22591
2291273;2026-05-22 17:38:48;1779464328;2900;29,0;64;70;13,9;2,9;22604
2291810;2026-05-22 17:38:49;1779464329;2900;29,6;62;70;13,9;2,9;22617
2292418;2026-05-22 17:38:49;1779464329;2850;29,0;65;70;13,9;2,9;22631
2292984;2026-05-22 17:38:50;1779464330;2900;29,0;65;70;13,9;2,9;22645
2293523;2026-05-22 17:38:50;1779464330;2900;28,6;68;70;13,9;2,9;22658
2294138;2026-05-22 17:38:51;1779464331;2900;28,6;67;70;13,9;2,9;22671
2294673;2026-05-22 17:38:51;1779464331;2850;28,6;67;70;13,9;2,9;22683
2295208;2026-05-22 17:38:52;1779464332;2850;28,2;68;70;13,9;2,9;22697
2295854;2026-05-22 17:38:53;1779464333;2850;28,4;68;70;13,9;2,9;22712
2296396;2026-05-22 17:38:53;1779464333;2850;28,2;68;70;13,9;2,9;22724
2296930;2026-05-22 17:38:54;1779464334;2800;28,2;68;70;13,9;2,9;22737
2297537;2026-05-22 17:38:54;1779464334;2800;27,2;72;70;13,9;2,9;22751
2298107;2026-05-22 17:38:55;1779464335;2800;26,6;75;70;13,9;2,9;22763
2298644;2026-05-22 17:38:55;1779464335;2750;26,4;76;70;13,9;2,9;22776
2299258;2026-05-22 17:38:56;1779464336;2750;26,0;76;70;13,9;2,9;22791
2299804;2026-05-22 17:38:57;1779464337;2750;25,4;81;70;13,9;2,9;22802
2300365;2026-05-22 17:38:57;1779464337;2700;25,0;83;70;13,9;2,9;22815
2300978;2026-05-22 17:38:58;1779464338;2700;25,4;81;70;13,9;2,9;22829
2301515;2026-05-22 17:38:58;1779464338;2650;25,4;81;70;13,9;2,9;22840
2302049;2026-05-22 17:38:59;1779464339;2650;26,2;76;70;13,9;2,9;22853
2302694;2026-05-22 17:38:59;1779464339;2650;26,0;76;70;13,9;2,9;22867
2303235;2026-05-22 17:39:00;1779464340;2650;27,0;72;70;13,9;2,9;22878
2303770;2026-05-22 17:39:01;1779464341;2600;27,6;68;70;13,9;2,9;22890
2304378;2026-05-22 17:39:01;1779464341;2600;27,6;68;70;13,9;2,9;22902
2304938;2026-05-22 17:39:02;1779464342;2550;28,0;67;70;13,9;2,9;22915
2305474;2026-05-22 17:39:02;1779464342;2550;28,0;65;70;13,9;2,9;22926
2306098;2026-05-22 17:39:03;1779464343;2550;28,2;65;70;13,9;2,9;22939
2306642;2026-05-22 17:39:03;1779464343;2500;28,8;62;70;13,9;2,9;22951
2307178;2026-05-22 17:39:04;1779464344;2500;29,0;61;70;13,9;2,9;22962
2307893;2026-05-22 17:39:05;1779464345;2500;29,4;61;70;13,9;2,9;22977
2308428;2026-05-22 17:39:05;1779464345;2450;28,8;61;70;13,9;2,9;22987
2308964;2026-05-22 17:39:06;1779464346;2350;23,6;100;70;13,9;2,9;22998
2309618;2026-05-22 17:39:06;1779464346;2300;23,6;100;70;14,1;2,9;23011
2310193;2026-05-22 17:39:07;1779464347;2300;23,6;100;70;14,1;2,9;23021
2310729;2026-05-22 17:39:07;1779464347;2250;23,6;100;70;14,1;2,9;23032
2311339;2026-05-22 17:39:08;1779464348;2200;23,4;100;70;14,1;2,9;23043
2311875;2026-05-22 17:39:09;1779464349;2200;23,4;100;70;14,1;2,9;23052
2312440;2026-05-22 17:39:09;1779464349;2150;23,4;100;70;14,1;2,9;23062
2313058;2026-05-22 17:39:10;1779464350;2100;23,4;100;70;14,1;2,9;23073
2313606;2026-05-22 17:39:10;1779464350;2050;23,2;100;70;14,1;2,9;23082
2314141;2026-05-22 17:39:11;1779464351;1950;23,2;100;70;13,9;2,9;23091
2314852;2026-05-22 17:39:12;1779464352;1900;23,0;100;70;13,9;2,9;23102
2315389;2026-05-22 17:39:12;1779464352;1800;23,0;100;70;13,9;2,9;23110
2315924;2026-05-22 17:39:13;1779464353;1750;22,6;100;70;13,9;2,9;23118
2316579;2026-05-22 17:39:13;1779464353;1700;22,4;100;70;13,9;2,9;23127
2317152;2026-05-22 17:39:14;1779464354;1650;22,2;100;70;13,9;2,9;23134
2317685;2026-05-22 17:39:14;1779464354;1650;22,2;100;70;13,9;2,9;23142
2318338;2026-05-22 17:39:15;1779464355;1650;22,2;100;70;14,1;2,9;23150
2318874;2026-05-22 17:39:16;1779464356;1650;22,2;100;70;14,1;2,9;23156
2319407;2026-05-22 17:39:16;1779464356;1650;26,0;100;70;14,1;2,9;23164
2320017;2026-05-22 17:39:17;1779464357;2050;24,8;78;70;14,1;2,9;23174
2320561;2026-05-22 17:39:17;1779464357;2200;24,4;80;70;14,1;2,9;23183
2321096;2026-05-22 17:39:18;1779464358;2200;24,6;81;70;13,9;2,9;23193
2321737;2026-05-22 17:39:19;1779464359;2050;29,8;68;70;13,9;2,9;23204
2322301;2026-05-22 17:39:19;1779464359;1700;22,4;100;70;14,1;2,9;23212
2322835;2026-05-22 17:39:20;1779464360;1650;22,2;100;70;14,1;2,9;23220
2323458;2026-05-22 17:39:20;1779464360;1600;22,0;100;70;14,1;2,9;23228
2324008;2026-05-22 17:39:21;1779464361;1600;22,0;100;70;14,1;2,9;23235
2324520;2026-05-22 17:39:21;1779464361;1600;24,8;56;70;14,1;2,9;23242
2325099;2026-05-22 17:39:22;1779464362;2050;25,0;78;70;14,1;2,9;23251
2325633;2026-05-22 17:39:22;1779464362;2100;24,4;81;70;14,1;2,9;23259
2326166;2026-05-22 17:39:23;1779464363;2100;24,4;81;70;14,1;2,9;23269
2326676;2026-05-22 17:39:23;1779464363;2150;24,4;81;70;14,1;2,9;23277
2327218;2026-05-22 17:39:24;1779464364;2150;24,4;81;70;14,1;2,9;23288
2327751;2026-05-22 17:39:25;1779464365;2150;24,4;81;70;14,1;2,9;23297
2328288;2026-05-22 17:39:25;1779464365;2150;24,4;81;70;14,1;2,9;23306
2328809;2026-05-22 17:39:26;1779464366;1900;25,4;65;70;14,1;2,9;23315
2329343;2026-05-22 17:39:26;1779464366;1400;19,2;100;70;14,1;2,9;23321
2329881;2026-05-22 17:39:27;1779464367;1400;19,2;100;70;13,9;2,9;23328
2330417;2026-05-22 17:39:27;1779464367;1400;19,2;100;70;13,9;2,9;23333
2330990;2026-05-22 17:39:28;1779464368;1300;18,0;100;70;13,9;2,9;23339
2331522;2026-05-22 17:39:28;1779464368;1200;16,6;100;70;13,9;2,9;23345
2332177;2026-05-22 17:39:29;1779464369;1150;16,0;100;70;13,9;2,9;23350
2332712;2026-05-22 17:39:29;1779464369;1050;15,2;100;70;13,9;2,9;23355
2333245;2026-05-22 17:39:30;1779464370;1000;14,0;100;70;13,9;2,9;23359
2333850;2026-05-22 17:39:31;1779464371;1000;13,4;100;70;13,9;2,9;23364
2334402;2026-05-22 17:39:31;1779464371;950;13,4;100;70;14,1;2,9;23368
2334933;2026-05-22 17:39:32;1779464372;1000;14,0;100;70;14,1;2,9;23373
2335578;2026-05-22 17:39:32;1779464372;950;13,4;100;70;14,1;2,9;23377
2336087;2026-05-22 17:39:33;1779464373;950;12,8;100;70;14,1;2,9;23381
2336619;2026-05-22 17:39:33;1779464373;950;12,8;100;70;14,1;3,0;23385
2337257;2026-05-22 17:39:34;1779464374;950;13,4;100;70;14,1;3,0;23389
2337799;2026-05-22 17:39:35;1779464375;950;13,4;100;70;14,1;3,0;23394
2338314;2026-05-22 17:39:35;1779464375;1650;23,4;77;70;14,1;3,0;23400
2338899;2026-05-22 17:39:36;1779464376;2000;23,6;84;70;14,1;2,9;23409
2339435;2026-05-22 17:39:36;1779464376;2050;23,8;84;70;14,1;2,9;23417
2339969;2026-05-22 17:39:37;1779464377;2100;24,0;83;70;14,1;2,9;23427
2340475;2026-05-22 17:39:37;1779464377;2150;24,4;78;70;14,1;2,9;23435
2341052;2026-05-22 17:39:38;1779464378;2250;25,4;76;70;13,9;2,9;23447
2341589;2026-05-22 17:39:38;1779464378;2350;25,6;75;70;13,9;2,9;23456
2342125;2026-05-22 17:39:39;1779464379;2300;23,6;86;70;13,9;2,9;23467
2342724;2026-05-22 17:39:39;1779464379;2300;23,6;86;70;13,9;2,9;23479
2343258;2026-05-22 17:39:40;1779464380;2400;23,8;86;70;13,9;2,9;23489
2343796;2026-05-22 17:39:41;1779464381;2450;24,0;86;70;13,9;2,9;23498
2344339;2026-05-22 17:39:41;1779464381;2500;24,4;84;70;13,9;2,9;23510
2344849;2026-05-22 17:39:42;1779464382;2550;24,4;84;70;13,9;2,9;23521
2345384;2026-05-22 17:39:42;1779464382;2600;24,6;84;70;13,9;2,9;23531
2345975;2026-05-22 17:39:43;1779464383;2700;24,6;83;70;13,9;2,9;23545
2346512;2026-05-22 17:39:43;1779464383;2300;24,0;84;70;13,9;2,9;23554
2347048;2026-05-22 17:39:44;1779464384;2250;24,0;84;70;13,9;2,9;23565
2347650;2026-05-22 17:39:44;1779464384;2300;24,0;84;70;13,9;2,9;23577
2348179;2026-05-22 17:39:45;1779464385;2300;24,0;84;70;13,9;2,9;23586
2348692;2026-05-22 17:39:45;1779464385;2300;24,0;84;70;13,9;2,9;23595
2349204;2026-05-22 17:39:46;1779464386;2300;24,2;83;70;13,9;2,9;23604
2349721;2026-05-22 17:39:46;1779464386;2350;24,2;83;70;13,9;2,9;23616
2350232;2026-05-22 17:39:47;1779464387;2350;24,4;83;70;13,9;2,9;23623
2350743;2026-05-22 17:39:48;1779464388;2350;24,4;83;70;13,9;2,9;23635
2351331;2026-05-22 17:39:48;1779464388;2400;24,4;83;70;13,9;2,9;23647
2351825;2026-05-22 17:39:49;1779464389;2400;24,8;81;70;13,9;2,9;23656
2352336;2026-05-22 17:39:49;1779464389;2400;24,8;81;70;13,9;2,9;23666
2352938;2026-05-22 17:39:50;1779464390;2450;24,8;81;70;13,9;2,9;23678
2353454;2026-05-22 17:39:50;1779464390;2450;25,0;81;70;13,9;2,9;23689
2354000;2026-05-22 17:39:51;1779464391;2500;25,0;81;70;13,9;2,9;23700
2354579;2026-05-22 17:39:51;1779464391;2500;25,0;80;70;13,9;2,9;23711
2355092;2026-05-22 17:39:52;1779464392;2550;25,0;80;70;13,9;2,9;23722
2355607;2026-05-22 17:39:52;1779464392;2550;25,4;78;70;13,9;2,9;23732
2356150;2026-05-22 17:39:53;1779464393;2550;25,4;78;70;13,9;2,9;23744
2356754;2026-05-22 17:39:54;1779464394;2550;25,6;78;70;13,9;2,9;23756
2357266;2026-05-22 17:39:54;1779464394;2550;25,4;78;70;13,9;2,9;23766
2357778;2026-05-22 17:39:55;1779464395;2600;25,6;78;70;13,9;2,9;23778
2358362;2026-05-22 17:39:55;1779464395;2600;25,6;78;70;13,9;2,9;23791
2358861;2026-05-22 17:39:56;1779464396;2600;25,8;76;70;13,9;2,9;23801
2359379;2026-05-22 17:39:56;1779464396;2600;26,0;76;70;13,9;2,9;23811
2359968;2026-05-22 17:39:57;1779464397;2600;27,6;75;70;13,9;2,9;23824
2360480;2026-05-22 17:39:57;1779464397;2550;27,6;68;70;13,9;2,9;23836
2360975;2026-05-22 17:39:58;1779464398;2550;27,8;67;70;13,9;2,9;23846
2361539;2026-05-22 17:39:58;1779464398;2550;28,2;65;70;13,9;2,9;23858
2362050;2026-05-22 17:39:59;1779464399;2500;31,4;54;70;13,9;2,9;23868
2362566;2026-05-22 17:39:59;1779464399;2500;32,0;51;70;13,9;2,9;23878
2363065;2026-05-22 17:40:00;1779464400;2450;32,0;51;70;13,9;2,9;23887
2363633;2026-05-22 17:40:00;1779464400;2450;32,0;51;70;13,9;2,9;23900
2364143;2026-05-22 17:40:01;1779464401;2450;32,2;49;70;13,9;2,9;23911
2364659;2026-05-22 17:40:01;1779464401;2450;32,0;49;70;13,9;2,9;23921
2365161;2026-05-22 17:40:02;1779464402;2500;32,2;49;70;13,9;2,9;23931
2365673;2026-05-22 17:40:02;1779464402;2350;23,6;100;70;13,9;2,9;23941
2366183;2026-05-22 17:40:03;1779464403;2250;23,6;100;70;13,9;2,9;23951
2366778;2026-05-22 17:40:04;1779464404;2200;23,4;100;70;13,9;2,9;23962
2367292;2026-05-22 17:40:04;1779464404;2200;23,4;100;70;14,1;2,9;23971
2367795;2026-05-22 17:40:05;1779464405;2200;23,4;100;70;14,1;2,9;23980
2368314;2026-05-22 17:40:05;1779464405;2150;23,4;100;70;14,1;2,9;23989
2368871;2026-05-22 17:40:06;1779464406;2150;23,4;100;70;14,1;2,9;23999
2369362;2026-05-22 17:40:06;1779464406;2100;23,4;100;70;14,1;2,9;24007
2369873;2026-05-22 17:40:07;1779464407;2100;23,4;100;70;14,1;2,9;24015
2370440;2026-05-22 17:40:07;1779464407;2050;23,2;100;70;13,9;2,9;24026
2370951;2026-05-22 17:40:08;1779464408;2050;23,2;100;70;13,9;2,9;24034
2371467;2026-05-22 17:40:08;1779464408;2000;23,2;100;70;13,9;2,9;24042
2372039;2026-05-22 17:40:09;1779464409;1900;23,0;100;70;13,7;2,9;24051
2372549;2026-05-22 17:40:09;1779464409;1800;23,0;100;70;13,7;2,9;24059
2373062;2026-05-22 17:40:10;1779464410;1700;22,6;100;70;13,9;2,9;24067
2373659;2026-05-22 17:40:10;1779464410;1650;22,0;100;70;13,9;2,9;24074
2374152;2026-05-22 17:40:11;1779464411;1500;20,0;100;70;13,9;2,9;24080
2374667;2026-05-22 17:40:11;1779464411;1400;18,6;100;70;13,7;2,9;24086
2375179;2026-05-22 17:40:12;1779464412;1250;17,2;100;70;13,7;2,9;24091
2375678;2026-05-22 17:40:12;1779464412;1150;16,0;100;70;13,7;2,9;24095
2376169;2026-05-22 17:40:13;1779464413;1050;13,4;100;70;13,7;2,9;24100
2376678;2026-05-22 17:40:13;1779464413;1000;13,4;100;70;13,7;2,9;24103
2377286;2026-05-22 17:40:14;1779464414;950;12,8;100;70;13,9;2,9;24108
2377798;2026-05-22 17:40:15;1779464415;900;12,8;100;70;13,9;2,9;24111
2378310;2026-05-22 17:40:15;1779464415;1000;14,0;100;70;13,9;2,9;24116
2378847;2026-05-22 17:40:16;1779464416;950;12,8;100;70;13,9;2,9;24120
2379357;2026-05-22 17:40:16;1779464416;950;12,8;100;70;13,9;2,9;24123
2379872;2026-05-22 17:40:17;1779464417;950;12,8;100;70;13,9;2,9;24127
2380528;2026-05-22 17:40:17;1779464417;950;12,8;100;70;13,9;2,9;24132
2381149;2026-05-22 17:40:18;1779464418;900;12,8;100;70;13,9;2,9;24136
2381660;2026-05-22 17:40:18;1779464418;950;12,8;100;70;13,9;2,9;24140
2382258;2026-05-22 17:40:19;1779464419;950;12,8;100;70;13,9;2,9;24145
2382766;2026-05-22 17:40:20;1779464420;900;12,8;100;70;13,9;2,9;24148
2383261;2026-05-22 17:40:20;1779464420;950;12,8;100;70;13,9;2,9;24152
2383774;2026-05-22 17:40:21;1779464421;900;12,8;100;70;13,9;2,9;24156
2384351;2026-05-22 17:40:21;1779464421;900;13,4;100;70;13,9;2,9;24160
2384864;2026-05-22 17:40:22;1779464422;950;12,8;100;70;13,9;2,9;24164
2385359;2026-05-22 17:40:22;1779464422;950;12,8;100;70;13,9;2,9;24168
2385921;2026-05-22 17:40:23;1779464423;900;12,8;100;70;13,9;2,9;24172
2386432;2026-05-22 17:40:23;1779464423;950;12,8;100;70;13,9;2,9;24175
2386944;2026-05-22 17:40:24;1779464424;900;12,8;100;70;13,9;2,9;24179
2387517;2026-05-22 17:40:24;1779464424;950;12,8;100;70;13,9;2,9;24183
2388028;2026-05-22 17:40:25;1779464425;950;13,4;100;70;14,1;2,9;24187
2388541;2026-05-22 17:40:25;1779464425;950;12,8;100;70;14,1;2,9;24191
2389097;2026-05-22 17:40:26;1779464426;900;12,8;100;70;14,1;2,9;24195
2389589;2026-05-22 17:40:26;1779464426;900;13,4;100;70;14,1;2,9;24198
2390102;2026-05-22 17:40:27;1779464427;950;13,4;100;70;14,1;2,9;24202
2390616;2026-05-22 17:40:27;1779464427;950;12,8;100;70;14,1;2,9;24206
2391189;2026-05-22 17:40:28;1779464428;950;12,8;100;70;14,1;2,9;24210
2391701;2026-05-22 17:40:28;1779464428;900;12,8;100;70;14,1;2,9;24214
2392198;2026-05-22 17:40:29;1779464429;900;12,8;100;70;14,1;2,9;24217
2392761;2026-05-22 17:40:30;1779464430;900;12,8;100;70;14,1;2,9;24222
2393273;2026-05-22 17:40:30;1779464430;950;12,8;100;70;14,1;2,9;24225
2393769;2026-05-22 17:40:31;1779464431;950;13,4;100;70;14,1;2,9;24229
2394369;2026-05-22 17:40:31;1779464431;950;13,4;100;70;14,1;2,9;24233
2394883;2026-05-22 17:40:32;1779464432;950;14,6;100;70;14,1;2,9;24238
2395393;2026-05-22 17:40:32;1779464432;1650;23,6;76;70;14,1;2,9;24244
2395979;2026-05-22 17:40:33;1779464433;1900;23,8;83;70;14,1;2,9;24252
2396474;2026-05-22 17:40:33;1779464433;2000;23,8;83;70;14,1;2,9;24260
2396987;2026-05-22 17:40:34;1779464434;2050;24,4;81;70;13,9;2,9;24269
2397498;2026-05-22 17:40:34;1779464434;2100;25,0;76;70;13,9;2,9;24277
2398073;2026-05-22 17:40:35;1779464435;2200;25,4;76;70;13,7;2,9;24288
2398579;2026-05-22 17:40:35;1779464435;2200;28,4;59;70;13,7;2,9;24297
2399201;2026-05-22 17:40:36;1779464436;2150;31,6;51;70;13,9;2,9;24308
2399793;2026-05-22 17:40:37;1779464437;2150;31,6;51;70;13,9;2,9;24318
2400305;2026-05-22 17:40:37;1779464437;1650;27,8;59;70;13,9;2,9;24325
2400799;2026-05-22 17:40:38;1779464438;1600;27,0;61;70;14,1;2,9;24331
2401400;2026-05-22 17:40:38;1779464438;1550;27,4;56;70;14,1;2,9;24339
2401919;2026-05-22 17:40:39;1779464439;2150;23,4;86;70;13,9;2,9;24348
2402433;2026-05-22 17:40:39;1779464439;2650;24,4;91;70;13,9;2,9;24357
2402939;2026-05-22 17:40:40;1779464440;2750;24,4;91;70;13,7;2,9;24369
2403485;2026-05-22 17:40:40;1779464440;2800;24,6;91;70;13,7;2,9;24382
2404000;2026-05-22 17:40:41;1779464441;2900;24,8;91;70;13,7;2,9;24393
2404579;2026-05-22 17:40:41;1779464441;3000;24,8;91;70;13,9;2,9;24406
2405098;2026-05-22 17:40:42;1779464442;3100;25,0;91;70;13,9;2,9;24419
2405648;2026-05-22 17:40:42;1779464442;3050;25,4;84;70;13,9;3,0;24433
2406378;2026-05-22 17:40:43;1779464443;2400;23,6;100;70;13,7;2,9;24448
2406890;2026-05-22 17:40:44;1779464444;1550;21,2;100;70;13,7;2,9;24456
2407403;2026-05-22 17:40:44;1779464444;1600;22,0;100;70;13,7;2,9;24463
2407901;2026-05-22 17:40:45;1779464445;1600;22,0;100;70;14,1;2,9;24469
2408523;2026-05-22 17:40:45;1779464445;1600;22,0;100;70;14,1;2,9;24477
2409033;2026-05-22 17:40:46;1779464446;1600;22,0;100;70;14,1;2,9;24483
2409544;2026-05-22 17:40:46;1779464446;1550;21,2;100;70;13,9;2,9;24490
2410108;2026-05-22 17:40:47;1779464447;1500;20,6;100;70;13,9;2,9;24497
2410731;2026-05-22 17:40:48;1779464448;1450;19,2;100;70;13,9;2,9;24504
2411240;2026-05-22 17:40:48;1779464448;1400;18,6;100;70;13,9;2,9;24510
2411842;2026-05-22 17:40:49;1779464449;1300;17,2;100;70;13,9;2,9;24517
2412337;2026-05-22 17:40:49;1779464449;1250;16,6;100;70;13,9;2,9;24521
2412958;2026-05-22 17:40:50;1779464450;1200;17,2;100;70;14,1;2,9;24527
2413559;2026-05-22 17:40:50;1779464450;1200;16,6;100;70;14,1;2,9;24533
2414071;2026-05-22 17:40:51;1779464451;1200;16,6;100;70;14,1;2,9;24538
2414560;2026-05-22 17:40:51;1779464451;1450;26,0;65;70;14,1;2,9;24544
2415171;2026-05-22 17:40:52;1779464452;1700;26,6;62;70;14,1;2,9;24552
2415681;2026-05-22 17:40:52;1779464452;1700;26,8;65;70;14,1;2,9;24559
2416192;2026-05-22 17:40:53;1779464453;1750;26,4;67;70;14,1;2,9;24566
2416820;2026-05-22 17:40:54;1779464454;1750;26,8;67;70;14,1;2,9;24576
2417321;2026-05-22 17:40:54;1779464454;1750;26,8;67;70;14,1;3,0;24583
2417944;2026-05-22 17:40:55;1779464455;1800;26,8;67;70;14,1;3,0;24592
2418542;2026-05-22 17:40:55;1779464455;1800;26,8;67;70;14,1;3,0;24601
2419062;2026-05-22 17:40:56;1779464456;1800;28,0;67;70;14,1;2,9;24608
2419554;2026-05-22 17:40:56;1779464456;1550;25,8;75;70;14,1;2,9;24615
2420258;2026-05-22 17:40:57;1779464457;1450;20,6;100;70;14,1;2,9;24623
2420770;2026-05-22 17:40:58;1779464458;1450;20,0;100;70;14,1;2,9;24629
2421283;2026-05-22 17:40:58;1779464458;1450;20,0;100;70;14,1;2,9;24635
2421787;2026-05-22 17:40:59;1779464459;1450;20,0;100;70;14,1;2,9;24641
2422353;2026-05-22 17:40:59;1779464459;1450;20,0;100;70;14,1;3,0;24647
2422866;2026-05-22 17:41:00;1779464460;1450;20,0;100;70;14,1;3,0;24653
2423376;2026-05-22 17:41:00;1779464460;1450;20,0;100;70;14,1;3,0;24660
2423947;2026-05-22 17:41:01;1779464461;1400;19,2;100;70;14,1;3,0;24666
2424572;2026-05-22 17:41:01;1779464461;1400;19,2;100;70;14,1;3,0;24673
2425084;2026-05-22 17:41:02;1779464462;1400;19,2;100;70;14,1;3,0;24680
2425642;2026-05-22 17:41:02;1779464462;1400;19,2;100;70;14,1;2,9;24686
2426136;2026-05-22 17:41:03;1779464463;1350;19,2;100;70;14,1;2,9;24691
2426757;2026-05-22 17:41:04;1779464464;1400;18,6;100;70;14,1;2,9;24697
2427361;2026-05-22 17:41:04;1779464464;1250;17,2;100;70;14,1;3,0;24704
2427871;2026-05-22 17:41:05;1779464465;1200;16,6;100;70;14,1;3,0;24709
2428384;2026-05-22 17:41:05;1779464465;1200;16,0;100;70;14,1;3,0;24714
2428915;2026-05-22 17:41:06;1779464466;1150;16,0;100;70;14,1;3,0;24719
2429537;2026-05-22 17:41:06;1779464466;1100;14,6;100;70;14,1;3,0;24725
2430048;2026-05-22 17:41:07;1779464467;1050;14,6;100;70;14,1;3,0;24729
2430647;2026-05-22 17:41:07;1779464467;1050;14,0;100;70;14,1;3,0;24734
2431192;2026-05-22 17:41:08;1779464468;1050;14,0;100;70;14,1;3,0;24738
2431815;2026-05-22 17:41:09;1779464469;1000;14,0;100;70;14,1;3,0;24743
2432331;2026-05-22 17:41:09;1779464469;1050;14,0;100;70;14,1;3,0;24748
2432838;2026-05-22 17:41:10;1779464470;1000;14,0;100;70;14,1;3,0;24752
2433334;2026-05-22 17:41:10;1779464470;1000;14,0;100;70;14,1;3,0;24756
2433938;2026-05-22 17:41:11;1779464471;1050;14,0;100;70;14,1;3,0;24761
2434451;2026-05-22 17:41:11;1779464471;1100;15,2;91;70;14,1;3,0;24765
